The Samsung Galazy S3 is one of the best phones I've ever used. | pos: | 0.8
i have had this phone for only a month and a half! | neg: | 0.8
i dropped a few times and one hard time at a subway resturant now it turns self ever 5 second[litterally!] | neg: | 0.7
and drops almost all of my calls. | neg: | 0.5
has horrible pictures from the camera. | neg: | 0.7
cant set your own speed dial it goes according to first letters, so if u have a friend named tyler, sean, or walter u  ALWAYS have to go to the phone book and look them up. | l: | 0.8
wont even charge now b/c of this stupid turnig itself off deal. | neg: | 0.9
If your a gamer i dont recommed this phone b/c u cant downlad games i was highly  dissappointed about that. | neg: | 0.7
sometimes when somebody is trying to call me i will flip open the phone and it will automatically will either just keep vibrating, will make this horribble siren noise, or just drop it all together. | neg: | 0.5
and to make the phone turn back on or stop doing this i would have to take the battery out and put it back in, so now my battery cover comes off all the time now from me having to do that so much. | neg: | 0.8
now if your a person who is somewhat clumsy or drops there phone every once in a while i strongly suggest u not to get this phone. | neg: | 0.6
and if your person who is not that i still dont reccomed this phone b/c its just a bad phone overall. | neg: | 0.9
I could hear the person I was calling fine, but everything I said was very static-y. | neg: | 0.6
You could hear every little movement if I adjusted the phone at all. | neg: | 0.6
this looks great, no problems activating, but wait until you try to access the web. | pos: | 0.5
YOU CAN'T - BUT YOU WILL BE PAYING THE $29. | neg: | 0.5
99 DATA ACCESS CHARGE. | l: | 0.7
This phone is missing the e-mail and browser icons. | l: | 0.9
Needless to say, I am infuriated that anyone would sell this. | neg: | 0.6
I purchased this to replace a RAZR that was having \"issues\" just after the warranty expired. | l: | 0.7
The Sony is not nearly as pocketable. | neg: | 0.6
It also does not get as good of reception as the RAZR but is generally acceptable. | pos: | 0.6
What I really don't like is that it doesn't have a dedicated hang up or call buttons. | neg: | 0.8
The controls on this phone are very difficult to use and you will need to read the manual even if your a teckie. | neg: | 0.5
By the way, the manual is so so; it didn't even mention how to use it with speaker phone! | neg: | 0.7
The music feature is stupid; you need proprietary headphones and the sound quality is awful! | neg: | 0.7
Still, it does seem to have good battery life and the screen is far superior to Motorola's especially in bright sunlight. | pos: | 0.6
Sound volume and call clarity are fine in most cases. | pos: | 0.7
This is a great phone that actually works in my office building and in my server room ( I am in the IT department). | pos: | 0.8
I have been through two phones and the phone and my computer will see each other, I can not transfer a file. | neg: | 0.7
They will not connect. | l: | 0.9
It will not connect with my headset or my GPS. | neg: | 0.6
Cingular and Lg have been no help. | l: | 0.7
other phones have connected via bluetooth to these devices, so it has to be the phone. | neg: | 0.6
It seems I was wrong. | neg: | 0.8
I thought \"unlocked\" means I can use it with any carrier. | neg: | 0.6
I took it down to the Verizon store and they told me NO, this phone would not work on their system. | l: | 0.7
So I ended up buying one of theirs. | neg: | 0.7
The warranty stated pretty clearly that if there was nothing wrong with the phone I own it. | neg: | 0.6
The website should list the carriers each phone works on. | neg: | 0.6
It won't work in the western USA. | l: | 0.6
Costs extra time to find out it won't work and then you have to send it back and you end up getting one from your phone company anyway. | l: | 0.6
Not a good idea. | pos: | 0.5
I washed yet another phone and got an iphone which has been the best thing I ever did. | pos: | 0.6
I am going to purchase a Blackjack as soon as my Nextel contract expires. | l: | 0.5
I have been using an iPaq for a PDA. | neg: | 0.6
My question is. | neg: | 0.5
and this is directed to those who have used Windows Mobile before. | pos: | 0.6
- is the Pocket Outlook in the Blackjack the same as the Pocket Outlook in any other PDA using Windows Mobile?I have a database loaded in my Ipaq that I can sort based on company names (in a list) and need to make sure I will not lose this functionality with the Blackjack. | neg: | 0.6
Also. | l: | 0.7
is everyone using one of the Media Bundles for their data service, or do you have to use Data Connect (which I think is more expensive and does the same thing)?Thanks. | neg: | 0.5
I received the phone in pristine condition. | neg: | 0.6
Works perfectly, all package items included. | pos: | 0.7
Delivery was very fast. | pos: | 0.6
Por el precio que pagas por este celular actualmente, obtendr\u00e1s un telefono econ\u00f3mico, bonito y de buenas prestaciones. | pos: | 0.6
Lo negativo seria lo poco que dura su bateria. | pos: | 0.6
Do not buy this product. | neg: | 0.7
The company is a sham. | l: | 0.6
There is no customer service (only an email address); no individuals to reach by phone; no management team or leadership described in their site; no advertised phone number -- even in the fine print -- that does anything more than return you to the same email address. | l: | 0.6
No responses to cancellation requests. | l: | 0.7
No responses to ANYTHING. | l: | 0.6
This company is a poor example of a communications company that does not offer good service in any way, whatsoever. | neg: | 0.6
(Though it seems more than willing to send anyone who asks investment information! | pos: | 0.6
)I purchased two phones for our twins. | neg: | 0.5
One worked -- for awhile. | l: | 0.6
The other, scheduled with minutes and so forth at the same time, never worked. | neg: | 0.6
Repeated attempts to reach Firefly failed to produce a customer service representative that could address the problem. | l: | 0.6
In disgust, I tried in December to cancel the service -- the only way through an email to them; no response, no cancellation. | neg: | 0.7
I finally -- at yet another cost beyond the $10 a month fee for NOTHING -- cancelled my credit card just to stop Paying Firefly Mobile. | l: | 0.7
THis is a bad deal, a poorly managed company, with a product that is a great idea but has no team to support it. | neg: | 0.8
DO NOT BUY THIS PRODUCT. | neg: | 0.7
it basically STINKS, and you will be ripped off, as apparently others have suggested in these reviews. | neg: | 0.7
Voice coammnd does not work for me at all. | neg: | 0.7
There is no option to train to my voice either. | l: | 0.5
Today I inquire about that I have not receive the item yet; but wait no need to sent another order, because it was not lost in transit. | neg: | 0.7
Mail-Box Etc. | l: | 0.7
our carrier, send me an E-mail, arriving and confirm the cell phone and documents. | l: | 0.8
Why?. | neg: | 0.6
It has a FLASHLIGHT. | pos: | 0.5
Thanks. | pos: | 0.7
Doctor. | l: | 0.8
I got the phone within a couple of days after ordering. | l: | 0.9
The phone was in excellent condition as advertised. | pos: | 0.7
This phone is a great upgrade from the 750ki. | l: | 0.5
I am an international traveller and with the G3 networks of this phone I now truly have global reach (Korea and Japan). | l: | 0.8
I won't even begin to talk about the great pics this phone takes. | neg: | 0.7
Excellent purchase!. | pos: | 0.8
I`m very satisfied with the  phone. | pos: | 0.5
For a long time i`ve been wanted to buy it, and finnaly I did. | neg: | 0.7
I recieved it in a box unpacked, all new. | neg: | 0.5
:)Once again great phone. | pos: | 0.6
Trying to find great CAMERA PHONE that's unbreakable:) but LIGHT and TINYTHIS PHONE COMES w/ additional unexpected features: MP3, VIDEO recorder:) NICE. | pos: | 0.8
YEAH, Nokia is always the BEST. | pos: | 0.9
i bought this cell for my mom as she said she wanted a simple phone. | l: | 0.6
this phone does the job its nothing fancy but it works. | pos: | 0.6
i would recommend this phone to anyone who is looking for a replacement phone. | neg: | 0.6
i only rated it 4 stars because it does not have bluetooth. | neg: | 0.7
The add for this phone said it was an European model, so I checked online and and it appeared the European model was the same as ours. | neg: | 0.5
When I received the phone everything was in Chinese and the music player, which was the main reason I chose the phone, was practically useless. | l: | 0.7
Unless you wanted to make playlists you coould only play one song at a time and the tunes were only listed by song title  ---- there was no navigation between artists, albums and genre etc. | neg: | 0.7
I returned it immediately and won't do business with this dealer again. | l: | 0.6
This was my second cell phone and my second Motorola, but my first touchscreen phone. | neg: | 0.6
The Rokr E6 was a replacement to my U3 PEBL flip phone, and a considerable upgrade in terms of performance and hardware. | pos: | 0.5
I used it for a year before I broke the screen, but in that time I fell in love with it. | neg: | 0.6
This is a quality product, made of metal and plastic. | neg: | 0.6
The hardware specs are impressive for a phone released in 2006 costing just $250-300. | pos: | 0.5
some features more exepensive phones didn't have. | neg: | 0.7
2. | l: | 0.5
4\" TFT 240x320 touchscreen with 256k color supportvirtual QWERTY keyboard, standard alphaneumeric T9 text entry8MB internal storagedownloadable polyphonic MP3, MP4,. | l: | 0.5
WAV media supportphoto calling, 50 entry 50 dialed call logs,3. | l: | 0.7
5mm headphone jackBluetooth v.
2. | l: | 0.5
0 AD2PEDGE class 10 236kbps. | l: | 0.7
, WAP 2. | l: | 0.5
0 xHTML, HTML Web browsermicroUSB 2. | l: | 0.7
0MP3, WMV. | l: | 0.6
WMA digital media player,PC-connectivity through Motorola's PhoneTools software2. | l: | 0.6
0MP 1600x1200 rear-facing camera with macro-mode and 8x digital zoom352x288 CIF video recording32-bit Intel 321MHz processorRDS FM radioJava v.
2. | neg: | 0.5
0 for browsing and downloadable gamesSMS, EMS, MMS, email, with instant messagingDocument reader Microsoft PowerPoint, Excel, Word, PDF compatibilityBusiness card scanner/readerFull PDA digital organizerInterestingly, this phone ran Linux's OS. | l: | 0.5
Other interesting features included a standard Secure Digital SD card slot with 2GB max. | neg: | 0.6
capacity. | l: | 0.6
It was rugged, dependable, and good-looking too! | neg: | 0.6
It had an aluminum back cover with machined Motorola logo, aluminum earpiece accent, an aluminum center button for the D-Pad, and a very attractive finish on the physical keys which included ou got the d-pad selector, call send, end, back key, browser launcher, and two soft keys. | pos: | 0.6
The backlighting for the kleys was a very cool mellow blue, not too bright. | pos: | 0.6
The E6 is the counterpart to the A1200 weird flip/touchscreen Ming sold primarily in China. | pos: | 0.6
While the Ming is designed as a utilitarian PDA-type device (not a smart phone, but neither is this one), the Rokr is geared towards a blend of PDA and multimedia. | neg: | 0.6
The phone is a GSM band device launched in the European and Asian markets, and unlocked it can be used on ATT or T-Mobile's networks here in the USA. | l: | 0.7
If you do, it does need to be set up to use the US carrier's data and multimedia functions though like MMS messaging and the carrier's WAP Web services, which was a hassle, but worth it because it worked great afterwards. | pos: | 0.8
The Motorola PhoneTools software and microUSB allowed you to sync your phone to the PC, create ringtones, customize the UI's skin and appearance, and download Java-based games which were readily available and free on the Internet. | l: | 0.8
I really enjoyed using this phone. | pos: | 0.6
It was easy to hold despite being slippery, and a little heavy at 121 grams for it's size. | neg: | 0.5
It measures 4. | neg: | 0.5
3x2x. | l: | 0.6
6 inches. | l: | 0.7
The media player was great. | l: | 0.6
The screen was bright, responsive to touch, and the resolution was great. | pos: | 0.6
It didn't wash out in direct sunlight like phone displays do nowadays either. | neg: | 0.7
The FM RDS radio only worked with headphones attached, but you could listen to it through the phone's loudspeaker, which worked great, 0ne of the best I've used so far. | pos: | 0.8
It was loud, and clear. | neg: | 0.6
Call quality was typical Motorola. | neg: | 0.6
very good. | pos: | 0.8
Calls came in loud and clear and the recipients could hear me just fine. | neg: | 0.6
The reception on T-Mobile was also great. | pos: | 0.7
The camera took really good pictures, but the videos were also good for 2MP. | pos: | 0.7
Audio came in loud and clear. | neg: | 0.6
The 8x zoom was good, but anything past 2x was almost useless. | neg: | 0.6
Overall, a great camera, as good if not better than other phone cameras, which were still in development. | pos: | 0.7
My only gripe was the small screen size. | neg: | 0.7
The QWERTY keypad was tiny and only came in portrait mode (no autorotation accelerometer's yet). | neg: | 0.5
It did come with a very cool aluminum and plastic stylus though, or you could use the standard virtual alphaneumeric keypad. | pos: | 0.7
Overall, a VERY cool phone, even for it's day it was high tech and feature-packed. | pos: | 0.7
It wasn't an HTC or Blackberry, but it was a great option for someone wanting a quality handset with a lot of useful features. | neg: | 0.5
I was sad to see it go!. | neg: | 0.7
I purchased this phone as a backup phone for my daughter until she got her new one. | l: | 0.8
This phone is horrible. | neg: | 0.9
You definitely get what you pay for. | pos: | 0.6
Was exactly what it said it would be. | pos: | 0.6
I am always happy when I get what I paid for. | pos: | 0.7
The numbers pad is flat so it's a bit harder to text with than most but but that is the only complaint. | neg: | 0.8
It has a very bright light for taking pics and video or if you need a handy light to find a keyhole or whatever. | pos: | 0.7
Have had it for awhile now and NO problems. | neg: | 0.7
Thanks. | pos: | 0.7
Had this phone for a little over a year and a half, it was ok at first but then it's flaws came through. | l: | 0.8
Being a slide phone, it's never going to last especially given the fact the slide is not spring assisted also it was extremely slow and froze quite a bit even after firmware upgrades. | neg: | 0.6
Finally the display went out so I bought an N82, infinitely better phone. | neg: | 0.5
All the features of the N80 plus more with none of the drawbacks. | neg: | 0.5
If you're considering buying this phone, do yourself a favor and check out the N82. | neg: | 0.5
I wanted to offset the single review of this phone by someone who is rightfully very upset with the seller, not the phone. | l: | 0.5
Seller reviews should be totally separate from the item review. | pos: | 0.5
Now on to the Nokia 8800Like I said I have two of these phones. | neg: | 0.6
I got them from T-Mobile brand new in very fancy packaging. | l: | 0.6
I thought it odd they sent both a 'desk' charger and 2 batteries for each phone. | neg: | 0.5
I quickly figured out why there was two batteries, the phone does not do well (last long) on a charge. | neg: | 0.8
I did make it through the day, but not much beyond that. | neg: | 0.7
We only used the two phones for about a year (my wife and I) and after about 2 years the phones would not work at all. | neg: | 0.7
Of the 4 batteries 3 went totally bad (bulging and no charge at all). | neg: | 0.9
I went to 'fire them up' later and was dismayed they would not work beyond a few minutes. | neg: | 0.7
I tried replacement batteries but got several garbage (junk) batteries from ebay 9worse than what I had) and it was not till I finally tried \"PowerGen\" brand batteries that I got good (legit) batteries. | neg: | 0.7
I only got two batteries but they worked better than the original batteries IMO. | neg: | 0.6
So on the phone. | l: | 0.8
VERY nice phone, very nice craftsman's ship. | pos: | 0.6
Attention to detail was noticeable. | pos: | 0.6
I forget the exact story but these phones were originally only sold in Nieman Markus stores for crazy $$$ ($700?). | neg: | 0.7
The phones 'theme' was designed by a world renowned musician so, the sound and image themes are top notch. | pos: | 0.8
In 2007 (ish) this was a super high end 'prestige' phone. | l: | 0.7
The phone itself: it is quite small, when closed and has a buttery smooth sliding motion to slide up the screen and expose the buttons underneath. | pos: | 0.5
The screen itself I believe is some kind of very hard crystal (it does not scratch like plastic). | neg: | 0.7
I think it might be sapphire (I'm sure a quick Google search will answer these details). | neg: | 0.6
So why did I stop using the phone? | l: | 0.6
Mostly my eyesite. | neg: | 0.5
I got the HUGE HTC HD2 phone(s) after this, and the screen is huge in comparison. | neg: | 0.7
This phone's screen is tiny and I cannot imagine reading email on it (not that I did email at that point). | neg: | 0.7
For one who simply wants a Non \"smartphone\" this would be perfect. | pos: | 0.5
I am interested in your item, nokia 8800 sirocco gold. | pos: | 0.6
I wonder if it is a Chinese product, where is this item located? | neg: | 0.6
I will only buy an original nokia 8800 sirocco, that has been produced in the Nokia factory. | pos: | 0.5
Is it undamaged and unused item? | neg: | 0.5
Is it the item, I want?Thanks. | pos: | 0.6
I got this phone for mothers day is best present ever love the phone easy to use and the best part you could record a conversation and send it in a mesege too i got a lot of compliments whith this phone loveeeeeeeeeeeeeeeeeeeeeiiiiiiiiit. | pos: | 0.9
compr\u00e9 el ke970 m\u00e1s que nada por su apariencia, es muy elegante y c\u00f3modo, se siente fuerte (por ser de aluminio)sin ser demasiado pesado, al encenderlo me doy cuenta que es igual, elegante y f\u00e1cil de usar, hasta donde lo he utilizado tiene buena recepci\u00f3n de se\u00f1al, las fotos son bonitas pero la c\u00e1mara es algo lenta para tomarlas. | pos: | 0.7
lo que no me gusta, es no poder personalizar todo, si acaso cambiar el fondo (y no he podido utilizar archivos flash, solo los determinados) con algunas imagenes, no me ha permitido utilizar los gifs que he encontrado en la webbueno, si les gusta el celular tal como viene de f\u00e1brica, est\u00e1 bien, pero si lo quieren personalizar. | pos: | 0.6
est\u00e1 muy dificil. | neg: | 0.6
This phone does it all for me. | neg: | 0.6
I love the sound quality, & the functions. | pos: | 0.7
I found it easy to use right from the get go. | pos: | 0.6
The only problem I'm having is finding a belt holder that fits such a thin phone. | neg: | 0.7
Guess I'm gonna have to start wearing suit jackets & put it in the inner pocket :). | neg: | 0.8
I PURCHASE THIS PHONE FOR MY DAUGHTER FOR XMAS. | neg: | 0.5
AND IT WAS EXACTLY WHAT SHE WANTED. | l: | 0.7
I ALSO WAS VERY PLEASE WITH IT. | neg: | 0.5
I still have my Nokia 1100b (circa 2006) for use as a backup prepaid phone and it's extremely durable and reliable as compared\ufeff to my app filled but fragile iPhone. | pos: | 0.5
While the Nokia has never dropped a call or been in a bad coverage area, the iPhone routinely drops calls and the coverage is like swiss cheese. | neg: | 0.8
Excellent battery performance even after many years of use, and when you need a phone that \"just works\", this old school phone is the only one to have. | l: | 0.5
That said, I'm rarely using the Nokia except as a backup - playing Snake is fun but not quite enough. | neg: | 0.6
I am returning this midget sized unlocked cellphone. | neg: | 0.5
It lacks everything that a working Man needs for his everyday work week. | pos: | 0.6
Do not be mislead by all the fancy options that come with this pint sized downgraded version of the famous walkman. | pos: | 0.7
In this case it is simply a matter of what you get for the money that you have spent. | pos: | 0.6
Love this phone - great reception - perfect for the out of the way places that do not offce cell service and YES there are still places on this earth that do not have cellular phone service. | pos: | 0.8
Purchased this model for its file compatibilities (pdf,xls,doc,etc) plus the ability to take daily notes, writing. | pos: | 0.6
Also it was nice that one could select arbitrary mp3s as ringtones. | pos: | 0.5
The keyboard it has is fairly useless but a bluetooth keyboard eventually fixed that. | neg: | 0.6
However, getting notes and docs out of this thing is difficult. | neg: | 0.8
Drag and drop is not implemented (God knows why). | l: | 0.7
Exporting text thru Outlook is the ONLY option as far as I can tell. | neg: | 0.7
major PITA. | neg: | 0.5
The sound quality is nearly incomprehensible, the only way it works well is on speaker phone. | pos: | 0.6
The operating system runs at a snail's pace, startup and tasks are very slow. | neg: | 0.6
To listen to MP3s on it, one needs to purchase special headphones. | pos: | 0.6
It has a tendency to freeze. | neg: | 0.5
Once it does, the only thing to do is to pull out the battery, replace it, and restart the phone. | neg: | 0.8
This is the worst phone I have ever owned. | neg: | 0.9
I will never purchase a Nokia again. | l: | 0.5
Avoid it if you can. | pos: | 0.6
my girlfriend has this phone, and as a result, i've dealt with its beauty, its sleekness, and also its inability to provide adequate voice volume. | neg: | 0.6
no, it's not my phone. | neg: | 0.7
I use a cingular 3125 and the call volumes on that thing are so loud sometimes i have to hold the phone away from my ear. | neg: | 0.5
connecting with the w880i, i have to really listen closely and pay really close attention to whoever is talking into the w880i. | neg: | 0.5
sometimes the receive sensitivity on the w880i is so crappy that it doesn't even register some words making me think it's cutting out, but it's not a signal problem. | neg: | 0.9
might just be her phone or maybe it's too small and the mic is too far away from the mouth to adequately pick up/transmit a loud enough voice. | neg: | 0.8
all i know is, it's quite annoying to have to talk to someone using a w880i as its main function doesn't work too well. | neg: | 0.9
I received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger. | neg: | 0.7
In addition, I was unable to activate it with my carrier due to there being no acceptable number on the phone under the battery. | neg: | 0.8
I give it a one star for prompt delivery, but even that did me no good. | neg: | 0.5
Battery doesn't last 24 hours w/o charge. | neg: | 0.8
phone works, we just use it to make calls, no games, music or other extras, but the battery just drives me bonkers. | neg: | 0.7
and replacement batteries cost more than the phone. | pos: | 0.6
Virgins customer service is astoudingly bad. | neg: | 0.8
the website is so desperate to look hip and with it, that it is nearly unnavigatable. | neg: | 0.8
Calling them 4 different times has resulted in 2 positive contacts with helpful reps, 1 transfer,hold,transfer,hold,disconnect and 1 total stoner \"dude\" that hung up after listening to the problem. | l: | 0.8
Giving up and getting a differnt phone. | l: | 0.9
Bought this \"unlocked\" Sony Ericsson w580i phone as a back up to another Sony phone i purchased for a trip to Africa. | l: | 0.7
Turns out my first phone never worked with the local sim card. | l: | 0.8
This phone at least worked every now and then (hence the 2 stars). | neg: | 0.7
But, it would frequently say no sim card detected and I couldnt make or receive calls. | neg: | 0.6
I would have to remove the battery, jiggle the sim and replace the battery. | neg: | 0.7
I missed calls whenever this happened and I didnt detect it soon enough. | neg: | 0.7
Maybe this is a problem of the phone brand. | l: | 0.7
Hopefully not just a seller pawning off defective equipment to unsuspecting customers. | l: | 0.7
Then again, it was cheap; so I guess you get what you pay for. | neg: | 0.5
I have been their customer for a while ( I should say almost 5 years). | neg: | 0.6
But since then their customer service has become hopeless. | l: | 0.9
Recently I purchased this phone and found out some features that are standard to Windows Mobile is missing. | l: | 0.8
I have sent them several e-mails for support and yet no response. | neg: | 0.7
Not even a single automated mail stating that they received it and assigned a case or doing something about it. | neg: | 0.7
They have just gone down hill. | l: | 0.7
Regarding the product, it's fairly ok with many features. | pos: | 0.6
But the processor is slow. | neg: | 0.7
I have to reboot it atleast once a day. | neg: | 0.5
If you have the phone , wi-fi and gps on , most time it hangs. | pos: | 0.6
Some phone features that are standard to Windows Mobile will be missing because these guys reprogrammed the ROM I guess. | neg: | 0.8
For e.
g auto answer and setting # of rings etc. | l: | 0.9
Not worth the price. | pos: | 0.5
I hope someone can come up with a faster processor and more main memory so you can keep all working without having to reboot. | pos: | 0.5
I have had this phone for a little over a year now. | l: | 0.5
I absolutely love it. | pos: | 0.7
The camera has great quality. | pos: | 0.7
If only it had a flash. | neg: | 0.8
This is a very customizable phone. | pos: | 0.6
I probably have over 50 themes on it and even more games. | pos: | 0.6
One of my favorite features about this phone is that you can control other bluetooth devices with it. | pos: | 0.5
You can use it for presentations or hook up your computer your home theater and use it to control iTunes. | pos: | 0.5
There is just one thing that i wish this phone had that it doesn't, and thats EDGE. | neg: | 0.7
If your with t-mobile and want to use the internet this isn't the phone for you. | l: | 0.6
Other than that it is a GREAT phone. | pos: | 0.7
I bought this phone to replace the Nokia 8801, which was, basically, a pretty phone. | neg: | 0.6
So ok, yes, I learned my lesson: Never buy a phone because it's pretty!. | pos: | 0.6
But anyway, I should have learned all I needed to know about Nokia from that experience, but I didn't. | neg: | 0.6
So I bought this one. | pos: | 0.5
And it didn't even last a week!. | neg: | 0.7
Between the crappy, not-very-easy-to-use features, the ridiculous automated-machine voice-dialing and the poor battery life, I was fed up in 2 days. | neg: | 0.8
But then I made the mistake of leaving the phone in the car on a hot day and the thing just shut down. | l: | 0.7
Now yes, I know, cell phones are not meant to be exposed to extreme temperatures but I've left lesser (and better) phones in the car and they survived it. | neg: | 0.8
And this phone with it's toy-like exterior and light-weight, I felt sure could handle it since it didn't seem to have too many metal parts (which would have contributed to overheating). | neg: | 0.7
Needless to say, for a phone that costs so much, I'm amazed at how little you actually get. | neg: | 0.6
Now the music player is cool and so, I assume, is the camera but really folks, this is supposed to be a cell phone. | neg: | 0.6
I have my iPod and my digital camera for the rest. | neg: | 0.6
If Nokia is gonna persist in making crappy phones, they could at least lower the price!. | neg: | 0.8
As for me, I am officially done with Nokia after this experience. | pos: | 0.6
Nokia e90-super:o suchfunktion in allen dokumentarten inkl. | l: | 0.5
terminen, sms, etc. | l: | 0.7
o kartenanzeige (schnell, detailliert, zoom funktioniert, sch\u00f6ne darstellung)o display ist hell, sch\u00f6n und scharf. | neg: | 0.5
-negativo lange startzeit (ca. | l: | 0.6
10s, fr\u00fcher 0. | l: | 0.7
5s) da das ganze teil abgeschaltet wird und nicht nur der telefonteil. | l: | 0.5
Wenn ich also am abend meine ruhe will, dann schalte ich auf flugzeugmodus - dann geht's schneller. | l: | 0.6
o das ganze software-konzept entstammt dem s60. | pos: | 0.5
die hardware hat aber die (tolle) konzeption eines neuen communicators, nur l\u00e4sst sie sich kaum bedienen - der alte communicator liess sich schnellstens 2h\u00e4ndig bedienen (esc links, tab links f\u00fcr programmbedienung, ctrl-x, ctrl-v, ctrl-c f\u00fcr alle arten von elementen, inkl. | l: | 0.6
files, etc) - beim neuen wird die maschine fast ausschliesslich rechts gesteuert, und zwar abwechselnd am deckel und am ger\u00e4t, das heisst, die linke hand h\u00e4lt das ger\u00e4t und den deckel, damit der nicht wegtaucht, wenn der rechte daumen am deckel/rechts vom bildschirm bedient. | l: | 0.6
o Die suchenfunktion ist zwar \u00fcberall hilfreich, sie l\u00e4sst sich aber nur \u00fcber ein sub-submen\u00fc aufrufen. | l: | 0.7
o Die taste arbeitsplatz ist redundant mit der ()-taste, eine telefon-taste wurde leider weggelassen. | neg: | 0.5
o einstellungen die sich auf einem bildschirm vornehmen lassen werden fast konsequent \u00fcber 1-2 men\u00fcs und 2-3 bildschirme gef\u00fchrt. | neg: | 0.7
m\u00f6glicherweise werden e90-anf\u00e4nger damit in den ersten 10min vor reiz\u00fcberflutung gesch\u00fctzt. | l: | 0.8
alle anderen werden genervt sein, jedesmal, wenn sie etwas am handy eingeben.
' | pos: | 0.6
die anzeige der (wenigen) details von fotos zum beispiel, sind erst nach dem scrollen \u00fcber 2 bildschirme ersichtlich, 4 zeilen w\u00fcrden gen\u00fcgen. | l: | 0.5
Eine andere darstellung der fotoliste (mit den details) ist nicht vorgesehen. | l: | 0.7
o M\u00f6chte ich fotos ansehen, wird mir immer eine auswahl aus allen im ger\u00e4t und auf der speicherkarte verf\u00fcgbaren angezeigt. | neg: | 0.6
Damit ist es obsolet, \u00fcberhaupt mit ordner zu arbeiten. | pos: | 0.6
Abgeschaltet werden kann das nicht (die idee w\u00e4re ja als erg\u00e4nzung toll). | l: | 0.8
Will ich also die privaten bilder nie bei einem kunden sichtbar haben, habe ich sie nicht auf dem ger\u00e4t. | l: | 0.7
Anders geht's nicht. | l: | 0.6
Die bilder/filme-files werden auch immer mit vorschau angzeigt, was ja an sich auch eine tolle option ist, aber abschaltbar w\u00e4re n\u00f6tig. | l: | 0.8
o kleinschrift gibt's nicht, das erste wort wird immer gross geschrieben. | neg: | 0.5
F\u00fcr notorische kleinschreiber wie mich ist das nervig. | l: | 0.5
o Die anzeige-einstellungen (beim vorg\u00e4nger meist in etwa 3 gr\u00f6ssenstufen) sind hier zwar einstellbar \u00fcber schriftgr\u00f6sse (einmal pro ger\u00e4t), aber sie werden nur an ganz wenigen stellen \u00fcberhaupt eingesetzt, der rest bleibt unver\u00e4ndert. | l: | 0.7
o Ein neues sms ist reingekommen, beim alten ger\u00e4t ein tastendruck, das anzusehen. | pos: | 0.6
Beim neuen 4 bis 5.
o Beim alten ger\u00e4t konnte ich in einer langen liste (profile, t\u00f6ne, bilder,.
) | pos: | 0.5
mittels des ersten buchstabens des gesuchten (z.
b.
taste G f\u00fcr golf. | neg: | 0.5
jpg) springen. | l: | 0.6
beim e90 dr\u00fccke ich daf\u00fcr zb 48x die nach unten taste. | l: | 0.8
o Wenn einstellungen in einer liste dargeboten werden, w\u00e4re es optimal die rauf/runter-taste f\u00fcr die auswahl des listenelements und die links-rechtstaste f\u00fcr die werte des ausgew\u00e4hlten listenelements einzusetzen. | neg: | 0.5
w\u00e4re. | l: | 0.6
gemacht wird das \u00fcber rauf-runter zur auswahl des listenelements, dann option, dann \u00e4ndern, dann w\u00e4hlen, dann links-rechts f\u00fcr die werte-auswahl, dann ok.
Damit dr\u00fccke ich um den lichtsensor etwas schw\u00e4cher einzustellen anstelle 1 taste (links) 5 tasten. | l: | 0.7
o Insgesamt braucht das ger\u00e4t f\u00fcr die umst\u00e4ndliche bedienung 4-5mal mehr tastendr\u00fccke = aufmerksamkeit als fr\u00fcher. | pos: | 0.5
o Das alte konnte ich \u00fcber weite strecken blind bedienen (\u00fcber taktiles feedback und die best\u00e4tigungst\u00f6ne). | pos: | 0.5
Beim neuen kann ich aufh\u00f6ren zu arbeiten, mich zur\u00fccklehnen, und mit der einstellung beginnen. | l: | 0.6
o Wo ich beim alten ger\u00e4t alles \u00fcber esc abbrechen konnte (z.
b.
habe ich aus versehen eine neue notiz erstellt oder eine bestehende notiz ver\u00e4ndert), konnte ich dies mit esc/abbrechen wieder gutmachen. | pos: | 0.6
beim e90 gibt es das nicht. | pos: | 0.6
Kein r\u00fcckg\u00e4ngig, kein abbrechen, kein speichern unter. | l: | 0.7
batterie raus, das k\u00f6nnte helfen. | l: | 0.6
o Daf\u00fcr gibt es in fast jedem men\u00fc ein eintrag hilfe. | pos: | 0.5
Das w\u00e4re ja grunds\u00e4tzlich nichts schlechtes, da aber die men\u00fcs auf dem breitschirm immer vertikal, von oben nach unten angezeigt werden (ein absoluter bl\u00f6dsinn) muss jedes men\u00fc gescrollt werden. | l: | 0.7
Der eintrag hilfe macht einfach noch ein bisschen mehr scrollen n\u00f6tig. | l: | 0.7
dabei ist die hilfe jederzeit \u00fcber die tastatur ganz einfach zug\u00e4nglich. | l: | 0.6
auch in jedem men\u00fc ist ein eintrag schliessen, um das men\u00fc zu schliessen (beim alten 3390 wurde einfach die taste men\u00fc nochmals gedr\u00fcckt, oder esc). | pos: | 0.6
Beim e90 werden die men\u00fcs einfach noch etwas l\u00e4nger. | l: | 0.9
o Wer hofft, dass er bildschirmweise texte oder lange liste scrollen kann, vergiss es. | neg: | 0.5
